order_id,Month_wise,year_wise,Ship Date,sum_sales,total_profit,Category,Sub-Category,State/Province,Region
US-2019-108189,October,2019,2019-10-05,548.776,127.61789999999999,Technology,Phones,Arizona,West
US-2019-149034,November,2019,2019-11-21,47.496,-1.1874,Technology,Accessories,Pennsylvania,East
US-2019-121629,November,2019,2019-12-02,998.85,-199.77,Technology,Machines,Texas,Central
CA-2020-115238,January,2020,2020-01-24,6.48,3.11,Office Supplies,Paper,Ontario,East
US-2020-112452,April,2020,2020-04-04,644.076,107.346,Office Supplies,Appliances,Michigan,Central
US-2020-161998,May,2020,2020-05-05,63.552,14.2992,Furniture,Furnishings,Florida,South
US-2020-104486,May,2020,2020-05-06,null,0.2,Office Supplies,Binders,California,West
US-2020-112144,June,2020,2020-07-02,5.904,1.9926,Office Supplies,Labels,Arizona,West
US-2020-114468,August,2020,2020-08-23,31.68,2.772,Office Supplies,Supplies,Illinois,Central
US-2020-105158,September,2020,2020-09-10,36.84,17.3148,Office Supplies,Paper,Minnesota,Central
US-2020-164084,September,2020,2020-09-12,7.24,2.3892,Office Supplies,Fasteners,New York,East
US-2020-124499,October,2020,2020-10-13,389.97,35.0973,Furniture,Chairs,Michigan,Central
US-2020-168459,November,2020,2020-11-27,55.104,18.5976,Office Supplies,Fasteners,Tennessee,South
US-2020-110016,November,2020,2020-12-04,19.92,9.3624,Office Supplies,Paper,Michigan,Central
US-2021-139010,February,2021,2021-02-26,49.808,17.4328,Office Supplies,Binders,California,West
US-2021-143280,February,2021,2021-02-26,445.96,55.745,Technology,Phones,California,West
US-2021-165015,February,2021,2021-02-27,46.72,17.52,Office Supplies,Envelopes,Ohio,East
US-2021-133879,March,2021,2021-03-28,13.392,1.5066,Office Supplies,Art,Illinois,Central
US-2021-109869,April,2021,2021-04-29,1272.63,-814.4832,Furniture,Tables,Arizona,West
US-2021-158155,May,2021,2021-05-06,13.08,6.0168,Office Supplies,Paper,New York,East
US-2021-152051,June,2021,2021-06-29,38.088,-27.9312,Office Supplies,Binders,Pennsylvania,East
US-2021-168095,July,2021,2021-07-20,230.28,23.028,Furniture,Chairs,Oregon,West
US-2021-147711,September,2021,2021-09-08,344.94,31.0446,Furniture,Bookcases,Maryland,East
US-2021-123946,September,2021,2021-09-17,11.34,5.2164,Office Supplies,Fasteners,Virginia,South
US-2021-125661,November,2021,2021-11-26,40.752,15.282,Office Supplies,Envelopes,Ohio,East
US-2021-126004,December,2021,2021-12-05,null,0,Furniture,Furnishings,New York,East
US-2022-135937,February,2022,2022-02-27,51.168,-6.396,Office Supplies,Storage,Arizona,West
US-2022-109211,April,2022,2022-04-10,16.98,8.49,Office Supplies,Envelopes,New York,East
US-2022-122154,April,2022,2022-04-11,251.64,88.074,Office Supplies,Paper,Florida,South
CA-2022-158740,May,2022,2022-05-10,6.48,3.11,Office Supplies,Appliances,Quebec,East
US-2022-134306,July,2022,2022-07-12,24.56,11.5432,Office Supplies,Paper,Massachusetts,East
US-2022-111220,September,2022,2022-09-08,16,5.6,Office Supplies,Fasteners,Illinois,Central
US-2022-100160,September,2022,2022-09-11,4.896,1.6524,Office Supplies,Envelopes,Pennsylvania,East
US-2022-136448,September,2022,2022-09-18,541.6379999999999,-415.3706,Office Supplies,Binders,Pennsylvania,East
US-2022-137918,September,2022,2022-10-06,null,0,Office Supplies,Supplies,California,West
US-2022-129378,October,2022,2022-10-02,108.608,9.5032,Furniture,Chairs,California,West
US-2022-126074,October,2022,2022-10-06,56.98,22.792,Office Supplies,Art,Michigan,Central
US-2022-152807,October,2022,2022-11-03,442.4,-55.3,Technology,Accessories,Pennsylvania,East
US-2022-150959,November,2022,2022-11-13,18.336,-32.088,Office Supplies,Binders,Texas,Central
US-2022-166919,November,2022,2022-11-27,195.96,19.596,Technology,Phones,Texas,Central
US-2022-111808,December,2022,2022-12-20,10.8,5.184,Office Supplies,Binders,Oklahoma,Central
US-2022-143259,December,2022,2023-01-03,90.93,2.7279,Technology,Phones,New York,East
CA-2019-132339,August,2019,2019-08-23,19.44,9.33,Office Supplies,Binders,Quebec,East
US-2019-105165,September,2019,2019-09-10,200.795,-22.948,Furniture,Tables,Texas,Central
US-2019-146353,October,2019,2019-10-16,269.9,16.194,Office Supplies,Storage,New Hampshire,East
US-2019-103590,November,2019,2019-12-04,62.28,29.2716,Office Supplies,Envelopes,New York,East
US-2020-139675,March,2020,2020-03-18,915.136,102.9528,Furniture,Chairs,California,West
US-2020-163433,April,2020,2020-04-22,82.224,7.3914,Office Supplies,Art,Texas,Central
US-2020-133242,June,2020,2020-06-24,467.97,140.391,Technology,Phones,Virginia,South
US-2020-157322,July,2020,2020-07-06,504.10400000000004,54.9967,Office Supplies,Storage,Illinois,Central
US-2020-140718,July,2020,2020-07-04,74.24,8.352,Technology,Phones,North Carolina,South
CA-2020-129322,August,2020,2020-08-10,6.608,2.2302,Office Supplies,Art,Ontario,East
US-2020-164084,September,2020,2020-09-12,481.176,-120.294,Furniture,Tables,New York,East
US-2020-145324,November,2020,2020-11-19,39.96,14.3856,Furniture,Furnishings,Virginia,South
US-2020-129042,December,2020,2020-12-17,8.22,2.2194,Office Supplies,Art,Maryland,East
US-2020-158918,December,2020,2020-12-25,17.12,7.704,Office Supplies,Paper,California,West
US-2020-128587,December,2020,2020-12-30,4899.93,2302.9671,Technology,Copiers,Missouri,Central
US-2021-153269,March,2021,2021-03-12,17.94,8.7906,Office Supplies,Paper,Massachusetts,East
US-2021-146171,March,2021,2021-03-15,481.32,125.1432,Office Supplies,Storage,Georgia,South
US-2021-129280,May,2021,2021-05-05,224.937,-164.9538,Technology,Machines,Ohio,East
CA-2021-153738,September,2021,2021-09-22,37.68,16.96,Office Supplies,Binders,Ontario,East
US-2021-103128,November,2021,2021-11-15,14.112,1.2348,Office Supplies,Art,Illinois,Central
US-2021-110156,November,2021,2021-11-24,2.328,-0.7566,Furniture,Furnishings,Texas,Central
US-2022-152079,January,2022,2022-01-21,11.52,4.176,Office Supplies,Labels,Illinois,Central
US-2022-105809,February,2022,2022-02-23,215.968,18.8972,Technology,Phones,California,West
US-2022-118199,May,2022,2022-05-11,171.24,28.7484,Office Supplies,Storage,Washington,West
US-2022-122077,May,2022,2022-05-25,95.992,9.5992,Technology,Phones,Texas,Central
US-2022-116680,September,2022,2022-09-06,13.344,4.3368,Office Supplies,Binders,California,West
US-2022-132976,October,2022,2022-10-17,59.712,5.9712,Office Supplies,Storage,Pennsylvania,East
US-2022-145884,October,2022,2022-10-21,262.11,62.9064,Furniture,Tables,Oklahoma,Central
US-2022-141852,November,2022,2022-11-14,47.12,20.7328,Furniture,Furnishings,California,West
US-2022-104864,November,2022,2022-11-23,62.208,21.7728,Office Supplies,Paper,Florida,South
US-2022-137491,November,2022,2022-11-25,305.312,-8.7232,Furniture,Chairs,Texas,Central
US-2022-148446,December,2022,2022-12-14,1669.6,116.872,Furniture,Tables,Nevada,West
US-2022-100412,December,2022,2022-12-26,141.96,35.49,Furniture,Chairs,Alabama,South
US-2022-117443,December,2022,2022-12-25,175.872,63.7536,Office Supplies,Paper,Illinois,Central
US-2019-148614,January,2019,2019-01-25,19.3,5.79,Furniture,Furnishings,California,West
US-2019-111871,March,2019,2019-03-21,1198.33,70.49,Furniture,Bookcases,California,West
US-2019-137869,March,2019,2019-04-02,6.12,2.8764,Office Supplies,Envelopes,Iowa,Central
US-2019-126963,June,2019,2019-06-15,36.544,11.8768,Office Supplies,Paper,Texas,Central
US-2019-146500,August,2019,2019-09-04,95.94,9.594,Office Supplies,Storage,Connecticut,East
US-2019-167633,September,2019,2019-10-05,15.552,5.4432,Office Supplies,Paper,Florida,South
US-2019-164973,November,2019,2019-11-09,3991.98,1995.99,Technology,Machines,New York,East
US-2019-120544,November,2019,2019-11-27,6.368,-2.5472,Furniture,Furnishings,Texas,Central
US-2019-105249,November,2019,2019-11-28,41.4,19.872,Office Supplies,Labels,California,West
US-2020-167010,April,2020,2020-04-10,352.45,-211.47,Furniture,Bookcases,Pennsylvania,East
US-2020-109169,April,2020,2020-04-24,180.96,81.432,Office Supplies,Envelopes,Michigan,Central
US-2020-149629,July,2020,2020-07-20,231.92,5.798,Furniture,Bookcases,Florida,South
US-2020-113131,September,2020,2020-09-24,17.12,1.926,Office Supplies,Art,Ohio,East
US-2020-120915,September,2020,2020-10-03,307.98,89.3142,Technology,Phones,New York,East
US-2020-168207,November,2020,2020-11-06,96.96,33.936,Furniture,Furnishings,California,West
US-2020-165743,November,2020,2020-11-23,14.508,-10.7964,Office Supplies,Binders,Colorado,West
US-2020-125234,November,2020,2020-12-01,113.82,53.4954,Office Supplies,Paper,California,West
US-2020-104346,December,2020,2020-12-16,69.576,-143.7904,Furniture,Bookcases,Colorado,West
US-2020-157770,December,2020,2020-12-15,494.376,49.4376,Technology,Phones,California,West
US-2021-162733,May,2021,2021-05-12,5.98,2.691,Office Supplies,Paper,California,West
US-2021-167472,June,2021,2021-06-07,530.16,210.0243,Technology,Accessories,Arkansas,South
US-2021-103730,June,2021,2021-06-15,226.56,63.4368,Office Supplies,Storage,Delaware,East
US-2021-162110,July,2021,2021-07-22,55.992,3.4995,Technology,Phones,Arizona,West
US-2021-160528,August,2021,2021-08-30,666.4,-33.32,Technology,Accessories,Texas,Central
US-2021-115756,September,2021,2021-09-07,265.89,43.9683,Office Supplies,Storage,Michigan,Central
US-2021-125402,September,2021,2021-10-01,10.9,5.123,Office Supplies,Paper,California,West
US-2021-159856,October,2021,2021-10-22,307.92,-34.641,Furniture,Chairs,Arizona,West
US-2021-143805,December,2021,2021-12-03,40.7,11.803,Office Supplies,Supplies,Virginia,South
US-2021-146941,December,2021,2021-12-13,80.58,22.5624,Office Supplies,Storage,New York,East
US-2022-128076,February,2022,2022-02-07,239.984,38.9974,Technology,Machines,California,West
US-2022-135692,April,2022,2022-05-01,33.12,11.592,Office Supplies,Labels,Texas,Central
US-2022-153787,May,2022,2022-05-23,97.16,28.1764,Office Supplies,Appliances,Washington,West
US-2022-121580,May,2022,2022-06-04,43.41,19.9686,Office Supplies,Binders,Indiana,Central
US-2022-152002,June,2022,2022-06-11,122.97,60.2553,Office Supplies,Paper,California,West
US-2022-132206,June,2022,2022-06-21,5.936,-8.904,Office Supplies,Binders,Illinois,Central
US-2022-109253,August,2022,2022-08-22,51.75,24.84,Office Supplies,Labels,California,West
US-2022-121300,September,2022,2022-09-29,63.686,-15.4666,Furniture,Chairs,Ohio,East
CA-2022-131807,October,2022,2022-10-10,63.824,13.5626,Office Supplies,Appliances,Alberta,West
CA-2022-126627,October,2022,2022-10-12,14,-6.3,Furniture,Furnishings,Manitoba,Central
US-2022-152933,October,2022,2022-10-16,369.544,27.7158,Technology,Phones,Texas,Central
US-2022-106068,October,2022,2022-10-28,272.85600000000005,-57.1051,Office Supplies,Storage,Texas,Central
US-2022-100622,November,2022,2022-11-07,4.086,-2.9964,Office Supplies,Binders,Florida,South
US-2022-165344,November,2022,2022-11-15,11.22,-7.48,Office Supplies,Binders,Ohio,East
US-2022-107825,November,2022,2022-11-18,7.38,3.4686,Office Supplies,Labels,Wisconsin,Central
US-2022-132444,November,2022,2022-11-21,132.52,54.3332,Technology,Accessories,Washington,West
US-2022-105333,November,2022,2022-12-04,353.05,7.061,Office Supplies,Storage,New York,East
US-2022-154116,December,2022,2022-12-19,54.32,16.296,Office Supplies,Appliances,California,West
US-2022-115931,December,2022,2022-12-26,4.17,1.0842,Office Supplies,Art,New Mexico,West
US-2022-163510,December,2022,2022-12-28,304.45,76.1125,Furniture,Chairs,Kentucky,South
US-2019-141726,July,2019,2019-07-22,43.02,15.4872,Furniture,Furnishings,California,West
US-2019-154655,October,2019,2019-10-17,null,0.2,Office Supplies,Supplies,Illinois,Central
US-2019-123183,November,2019,2019-11-25,32.46,15.3816,Office Supplies,Labels,Delaware,East
US-2020-112130,May,2020,2020-05-07,59.904,14.2272,Office Supplies,Art,Pennsylvania,East
US-2020-149846,May,2020,2020-05-26,2973.32,334.4985,Technology,Machines,California,West
US-2020-113327,May,2020,2020-05-29,172,59.7432,Office Supplies,Paper,North Carolina,South
US-2020-141012,June,2020,2020-06-11,355.36,92.3936,Furniture,Furnishings,Idaho,West
US-2020-153388,August,2020,2020-08-07,6.72,3.36,Office Supplies,Art,California,West
US-2020-112319,August,2020,2020-09-05,58.32,27.9936,Office Supplies,Paper,California,West
US-2020-132570,October,2020,2020-11-02,79.96,35.982,Office Supplies,Envelopes,New York,East
US-2020-159982,November,2020,2020-12-04,647.904,56.6916,Technology,Phones,Illinois,Central
CA-2020-155586,December,2020,2020-12-16,36.44,16.398,Office Supplies,Envelopes,Alberta,West
US-2020-135580,December,2020,2021-01-03,68.52,31.5192,Office Supplies,Paper,California,West
US-2021-139262,February,2021,2021-02-25,38.622,-29.4848,Office Supplies,Binders,Florida,South
US-2021-153269,March,2021,2021-03-12,354.9,88.725,Furniture,Chairs,Massachusetts,East
US-2021-123358,April,2021,2021-04-17,113.76,44.3664,Office Supplies,Appliances,California,West
CA-2021-169856,May,2021,2021-05-12,37.68,16.96,Furniture,Chairs,Ontario,East
US-2021-111682,June,2021,2021-06-18,48.48,16.362,Office Supplies,Binders,New York,East
US-2021-119865,June,2021,2021-06-26,222.704,73.2928,Office Supplies,Binders,New York,East
US-2021-124681,July,2021,2021-07-23,15.576,3.3099,Technology,Accessories,Texas,Central
US-2021-114174,September,2021,2021-09-14,173.94,13.9152,Furniture,Bookcases,Massachusetts,East
US-2021-113082,September,2021,2021-09-16,40.48,14.5728,Furniture,Furnishings,New York,East
US-2021-163328,November,2021,2021-11-06,629.184,228.0792,Office Supplies,Labels,Oregon,West
US-2021-131114,December,2021,2021-12-13,4.356,-11.7612,Office Supplies,Appliances,Illinois,Central
US-2021-139395,December,2021,2021-12-18,33.48,8.7048,Furniture,Furnishings,Michigan,Central
US-2022-126354,February,2022,2022-02-08,115.296,40.3536,Office Supplies,Paper,Florida,South
US-2022-161172,March,2022,2022-03-16,159.984,43.9956,Technology,Accessories,Ohio,East
US-2022-152842,July,2022,2022-07-23,242.352,15.147,Furniture,Chairs,North Carolina,South
US-2022-129021,August,2022,2022-08-26,161.376,12.1032,Office Supplies,Appliances,Florida,South
US-2022-121888,September,2022,2022-09-17,16.28,6.512,Office Supplies,Art,Massachusetts,East
US-2022-115119,October,2022,2022-10-30,81.438,-65.1504,Office Supplies,Binders,Pennsylvania,East
US-2022-122644,November,2022,2022-11-17,10.848,3.5256,Office Supplies,Paper,Ohio,East
US-2022-112844,November,2022,2022-11-16,154.95,30.99,Furniture,Furnishings,New York,East
US-2022-167871,November,2022,2022-11-23,44.384,15.5344,Office Supplies,Paper,Florida,South
US-2022-118017,December,2022,2022-12-06,47.32,5.915,Office Supplies,Supplies,Colorado,West
US-2022-107986,December,2022,2022-12-13,31.44,8.4888,Office Supplies,Storage,Washington,West
US-2019-154599,April,2019,2019-04-17,1513.456,132.4274,Technology,Phones,California,West
US-2019-142727,April,2019,2019-05-01,17.94,8.6112,Office Supplies,Binders,Louisiana,South
US-2019-140858,June,2019,2019-07-02,1228.465,0,Furniture,Chairs,Pennsylvania,East
US-2019-110639,August,2019,2019-08-23,71.84,34.9424,Office Supplies,Paper,New York,East
US-2019-115133,September,2019,2019-09-30,16.704,1.2528,Office Supplies,Appliances,Ohio,East
US-2019-114314,October,2019,2019-10-15,7.31,3.4357,Office Supplies,Labels,Arkansas,South
US-2019-108609,October,2019,2019-11-02,1421.664,-734.5264,Furniture,Tables,Ohio,East
US-2019-140662,November,2019,2019-11-19,733.95,352.296,Office Supplies,Paper,California,West
US-2020-134257,March,2020,2020-03-19,491.55,240.8595,Office Supplies,Labels,Alabama,South
US-2020-138219,March,2020,2020-03-30,null,0,Office Supplies,Paper,California,West
US-2020-142811,April,2020,2020-04-07,87.8,32.925,Technology,Phones,Arizona,West
US-2020-131856,May,2020,2020-05-17,21.968,-15.9268,Furniture,Furnishings,Texas,Central
US-2020-118955,June,2020,2020-06-20,28.752,9.3444,Office Supplies,Envelopes,Texas,Central
US-2020-121188,August,2020,2020-09-04,43.176,15.1116,Technology,Phones,California,West
US-2020-104626,September,2020,2020-09-08,60.74,15.185,Furniture,Chairs,Massachusetts,East
US-2020-164084,September,2020,2020-09-12,90,16.2,Technology,Accessories,New York,East
US-2020-102281,October,2020,2020-10-14,19.9,6.567,Office Supplies,Art,New York,East
US-2020-155068,October,2020,2020-10-23,55.944,-13.0867,Technology,Phones,Florida,South
US-2020-156608,October,2020,2020-10-29,3.592,-6.286,Office Supplies,Binders,Texas,Central
US-2020-148817,December,2020,2020-12-07,61.68,16.6536,Office Supplies,Storage,Virginia,South
US-2021-155180,January,2021,2021-01-29,26.336,9.2176,Office Supplies,Binders,New York,East
US-2021-133613,June,2021,2021-06-22,9.84,2.8536,Office Supplies,Art,Connecticut,East
US-2021-101343,July,2021,2021-07-22,77.88,3.894,Office Supplies,Storage,California,West
US-2021-114307,July,2021,2021-07-26,51.84,24.8832,Office Supplies,Paper,Maryland,East
US-2021-107783,July,2021,2021-07-29,177.45,-78.078,Furniture,Bookcases,Pennsylvania,East
US-2021-113096,September,2021,2021-09-04,46.53,12.0978,Office Supplies,Storage,California,West
US-2021-153185,September,2021,2021-09-08,30.96,11.223,Office Supplies,Paper,Ohio,East
US-2021-143476,September,2021,2021-09-13,2.912,0.91,Office Supplies,Art,Arizona,West
US-2021-120257,September,2021,2021-09-28,7.872,0.8856,Office Supplies,Art,Pennsylvania,East
US-2021-125969,November,2021,2021-11-10,238.56,26.2416,Furniture,Furnishings,California,West
US-2021-155488,November,2021,2021-11-17,44.02,11.4452,Office Supplies,Art,Washington,West
US-2021-142594,December,2021,2021-12-06,366.009,-47.0583,Furniture,Tables,Massachusetts,East
US-2021-145261,December,2021,2021-12-21,15.936,5.1792,Office Supplies,Labels,Oregon,West
US-2021-163951,December,2021,2022-01-02,16.52,1.652,Office Supplies,Art,Pennsylvania,East
US-2022-108553,April,2022,2022-04-29,121.94,35.3626,Office Supplies,Appliances,New York,East
US-2022-118437,June,2022,2022-06-21,14.03,4.0687,Office Supplies,Storage,Washington,West
US-2022-108560,July,2022,2022-07-15,786.48,385.3752,Office Supplies,Labels,Washington,West
US-2022-115301,July,2022,2022-08-02,115.96,25.5112,Furniture,Bookcases,Washington,West
US-2022-132584,August,2022,2022-08-27,53.72,13.9672,Office Supplies,Storage,Michigan,Central
US-2022-114552,September,2022,2022-09-08,15.072,4.1448,Furniture,Furnishings,Ohio,East
US-2022-167381,September,2022,2022-09-24,27.72,13.3056,Office Supplies,Labels,Michigan,Central
US-2022-151183,October,2022,2022-10-19,46.36,15.2988,Technology,Accessories,California,West
US-2022-159282,October,2022,2022-10-21,599.985,-479.988,Technology,Machines,Arizona,West
US-2022-162096,November,2022,2022-11-10,7.8,2.106,Office Supplies,Art,California,West
US-2022-109610,November,2022,2022-11-30,701.96,168.4704,Furniture,Chairs,Kentucky,South
US-2022-110149,December,2022,2022-12-13,3.273,-2.5093,Office Supplies,Binders,Pennsylvania,East
US-2022-119564,December,2022,2022-12-20,22.77,9.7911,Furniture,Furnishings,Washington,West
US-2022-155362,December,2022,2022-12-21,32.56,8.4656,Office Supplies,Storage,Wisconsin,Central
US-2019-148614,January,2019,2019-01-25,19.36,9.2928,Office Supplies,Paper,California,West
US-2019-111157,March,2019,2019-03-06,3.424,1.07,Office Supplies,Paper,Pennsylvania,East
US-2019-148040,March,2019,2019-03-26,74.352,23.235,Office Supplies,Paper,Arizona,West
US-2019-166954,April,2019,2019-04-30,270.72,78.5088,Office Supplies,Appliances,California,West
US-2019-103905,July,2019,2019-07-20,29.932,-46.3946,Office Supplies,Binders,Illinois,Central
US-2019-159184,September,2019,2019-09-19,142.4,52.688,Furniture,Furnishings,Georgia,South
US-2019-109680,October,2019,2019-10-09,386.34,54.0876,Office Supplies,Storage,Indiana,Central
US-2019-101560,November,2019,2019-12-01,397.6,43.736,Furniture,Furnishings,South Carolina,South
CA-2019-123664,December,2019,2019-12-06,58.36,-24.803,Furniture,Furnishings,Nova Scotia,East
CA-2019-119508,December,2019,2019-12-09,25.08,9.03,Furniture,Furnishings,British Columbia,West
US-2019-110786,December,2019,2020-01-02,14.352,4.6644,Office Supplies,Binders,California,West
US-2019-152345,December,2019,2020-01-03,23.976,-5.6943,Technology,Phones,New Mexico,West
US-2020-110345,March,2020,2020-03-11,4.608,1.6704,Office Supplies,Labels,North Carolina,South
US-2020-112452,April,2020,2020-04-04,5.84,2.628,Office Supplies,Fasteners,Michigan,Central
US-2020-150770,May,2020,2020-05-06,8.82,2.5578,Office Supplies,Art,California,West
US-2020-129700,May,2020,2020-05-05,22.288,-8.9152,Furniture,Furnishings,Illinois,Central
US-2020-119291,May,2020,2020-05-17,145.05599999999998,49.5112,Office Supplies,Labels,Pennsylvania,East
US-2020-121720,June,2020,2020-06-12,48.672,7.3008,Furniture,Furnishings,Florida,South
US-2020-129546,September,2020,2020-10-05,36.784,-8.2764,Technology,Phones,California,West
US-2020-105347,November,2020,2020-11-28,14.7,6.615,Office Supplies,Art,California,West
US-2020-130974,November,2020,2020-11-29,446.068,0,Furniture,Tables,Massachusetts,East
US-2020-135853,December,2020,2020-12-14,175.23,61.3305,Technology,Accessories,Michigan,Central
US-2020-134075,December,2020,2020-12-16,166.5,21.645,Furniture,Furnishings,California,West
US-2021-100461,January,2021,2021-01-12,106.05,49.8435,Office Supplies,Binders,Wisconsin,Central
US-2021-166660,January,2021,2021-02-01,435.168,-59.8356,Furniture,Chairs,Washington,West
US-2021-150483,May,2021,2021-06-04,28.863999999999997,10.3336,Office Supplies,Paper,Illinois,Central
US-2021-130407,September,2021,2021-09-06,39.98,9.995,Furniture,Furnishings,New York,East
US-2021-144764,September,2021,2021-09-08,1362.9,-19.47,Technology,Machines,Illinois,Central
US-2021-151372,September,2021,2021-09-06,96.08,46.1184,Office Supplies,Paper,California,West
US-2021-155187,September,2021,2021-09-26,41.96,2.9372,Office Supplies,Storage,California,West
US-2021-125738,October,2021,2021-10-21,41.72,13.0375,Office Supplies,Binders,Utah,West
US-2022-121790,January,2022,2022-02-06,2003.168,250.396,Technology,Phones,Illinois,Central
US-2022-110478,March,2022,2022-03-09,9.32,2.7028,Office Supplies,Art,California,West
US-2022-143084,March,2022,2022-03-22,19.4,9.312,Office Supplies,Envelopes,California,West
US-2022-166184,March,2022,2022-03-27,469.99,136.2971,Technology,Phones,New York,East
US-2022-112473,May,2022,2022-06-01,50.136,-11.2806,Office Supplies,Storage,Texas,Central
US-2022-145772,June,2022,2022-06-07,3.912,1.2714,Office Supplies,Binders,California,West
US-2022-138149,June,2022,2022-06-30,895.92,302.373,Office Supplies,Binders,California,West
US-2022-121083,July,2022,2022-07-15,195.64,3.9128,Office Supplies,Storage,Connecticut,East
US-2022-128363,August,2022,2022-08-18,14.76,4.797,Office Supplies,Envelopes,Tennessee,South
US-2022-129021,August,2022,2022-08-26,2.784,0.4176,Furniture,Furnishings,Florida,South
US-2022-159884,August,2022,2022-09-05,8.376,2.7222,Office Supplies,Fasteners,Arizona,West
US-2022-167626,September,2022,2022-09-07,100.8,21.42,Technology,Accessories,Illinois,Central
US-2022-117261,September,2022,2022-09-10,54.32,0.5432,Office Supplies,Storage,California,West
US-2022-141929,September,2022,2022-09-08,217.85,65.355,Office Supplies,Storage,California,West
US-2022-163300,September,2022,2022-09-21,184.752,-20.7846,Furniture,Chairs,California,West
US-2022-136868,October,2022,2022-10-12,null,0,Office Supplies,Paper,New York,East
US-2022-165344,November,2022,2022-11-15,60.864,9.1296,Technology,Accessories,Ohio,East
US-2022-161459,November,2022,2022-11-29,39.96,3.4965,Technology,Phones,California,West
US-2022-116645,November,2022,2022-12-04,155.94,45.2226,Office Supplies,Art,Delaware,East
US-2022-117667,December,2022,2022-12-09,239.96,-10.284,Furniture,Chairs,Pennsylvania,East
US-2022-157980,December,2022,2022-12-09,127.984,25.5968,Technology,Accessories,Ohio,East
US-2019-140116,March,2019,2019-03-17,83.168,9.3564,Office Supplies,Art,Colorado,West
US-2019-159709,May,2019,2019-05-15,43.6,4.36,Technology,Phones,Washington,West
US-2019-117639,May,2019,2019-05-25,617.97,173.0316,Technology,Phones,Virginia,South
US-2019-117968,August,2019,2019-08-07,79.47,22.2516,Office Supplies,Appliances,Connecticut,East
US-2019-124478,August,2019,2019-08-12,53.88,22.6296,Furniture,Furnishings,Michigan,Central
US-2019-140914,November,2019,2019-11-15,10.984,-7.9634,Furniture,Furnishings,Illinois,Central
US-2019-165309,November,2019,2019-11-15,67.56,6.756,Office Supplies,Art,Texas,Central
US-2019-130869,November,2019,2019-11-21,7.08,2.478,Office Supplies,Envelopes,Texas,Central
US-2019-111171,December,2019,2019-12-31,8.69,-14.773,Office Supplies,Binders,Illinois,Central
US-2019-166730,December,2019,2020-01-01,39.128,-8.8038,Office Supplies,Storage,Tennessee,South
US-2020-149587,January,2020,2020-02-05,32.96,16.1504,Office Supplies,Binders,Minnesota,Central
US-2020-135363,March,2020,2020-04-02,20.784,7.1436,Office Supplies,Paper,Pennsylvania,East
US-2020-134026,April,2020,2020-05-02,72.784,-18.196,Office Supplies,Storage,Tennessee,South
US-2020-135727,May,2020,2020-05-16,191.968,16.7972,Furniture,Chairs,Arizona,West
US-2020-157322,July,2020,2020-07-06,11.168,3.7692,Office Supplies,Paper,Illinois,Central
US-2020-163895,August,2020,2020-08-11,3.304,1.1151,Office Supplies,Binders,Idaho,West
US-2020-149083,September,2020,2020-09-30,159.98,57.5928,Technology,Accessories,Washington,West
US-2020-167255,September,2020,2020-09-29,159.78,79.6308,Office Supplies,Paper,California,West
US-2020-145758,October,2020,2020-10-30,1035.8,269.308,Technology,Machines,New York,East
US-2020-114811,November,2020,2020-11-08,577.764,115.5528,Furniture,Chairs,New York,East
US-2020-113628,November,2020,2020-11-19,11.76,1.323,Office Supplies,Art,Florida,South
US-2020-149909,November,2020,2020-11-17,50.97,13.2522,Technology,Phones,Indiana,Central
US-2020-135685,November,2020,2020-11-18,179.82,84.5154,Office Supplies,Paper,Wisconsin,Central
US-2020-126725,November,2020,2020-11-21,415.968,51.996,Technology,Phones,California,West
US-2020-107685,November,2020,2020-12-02,80.96,29.1456,Furniture,Furnishings,Nevada,West
US-2020-161795,December,2020,2020-12-23,3.008,0.3384,Office Supplies,Art,Ohio,East
US-2021-106894,February,2021,2021-02-07,100,21,Technology,Accessories,Virginia,South
US-2021-159373,March,2021,2021-03-18,1.272,-2.1624,Office Supplies,Binders,Texas,Central
US-2021-108497,June,2021,2021-06-14,599.165,35.245,Furniture,Bookcases,California,West
US-2021-152471,July,2021,2021-07-08,823.96,51.4975,Technology,Phones,Florida,South
US-2021-101616,September,2021,2021-09-06,87.28,41.0216,Office Supplies,Binders,Louisiana,South
US-2021-113978,September,2021,2021-09-29,286.256,17.891,Office Supplies,Appliances,Ohio,East
US-2021-165078,November,2021,2021-11-10,39.68,16.2688,Office Supplies,Art,Indiana,Central
US-2021-145548,November,2021,2021-11-16,28.14,7.8792,Office Supplies,Storage,New York,East
US-2021-161683,December,2021,2021-12-08,18.192,-14.5536,Office Supplies,Binders,Pennsylvania,East
US-2021-115574,December,2021,2021-12-24,141.372,-14.1372,Furniture,Bookcases,Illinois,Central
US-2022-147354,March,2022,2022-03-13,30.84,9.6375,Office Supplies,Binders,California,West
US-2022-140676,September,2022,2022-09-15,134.75,65.478,Office Supplies,Paper,Maryland,East
US-2022-161970,September,2022,2022-09-27,17.94,6.4584,Office Supplies,Art,Georgia,South
US-2022-141873,October,2022,2022-10-14,314.352,-15.7176,Furniture,Bookcases,New York,East
US-2022-169607,October,2022,2022-10-15,9.96,4.6812,Office Supplies,Paper,New York,East
US-2022-153948,November,2022,2022-11-06,16.95,1.017,Technology,Accessories,California,West
