order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,2,December,Sunday,19,16.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Thursday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,November,Monday,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,July,Tuesday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,November,Saturday,16,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,July,Friday,18,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,June,Tuesday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,October,Thursday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Thursday,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,November,Monday,11,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,December,Tuesday,12,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,November,Tuesday,12,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,September,Wednesday,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,December,Tuesday,20,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,December,Tuesday,13,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,December,Tuesday,11,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,December,Wednesday,15,16.0,16.0,M,Classic,The Greek Pizza
1,1,December,Sunday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,January,Friday,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,July,Thursday,12,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,December,Friday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,July,Monday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,2,July,Friday,22,12.0,24.0,S,Veggie,The Green Garden Pizza
1,1,September,Saturday,11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Tuesday,13,12.5,12.5,S,Supreme,The Italian Supreme Pizza
2,2,January,Friday,17,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,February,Tuesday,16,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,March,Thursday,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,January,Friday,18,16.5,16.5,L,Classic,The Hawaiian Pizza
3,4,January,Monday,12,62.25,83.0,L,Supreme,The Spicy Italian Pizza
1,1,February,Tuesday,15,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,June,Wednesday,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,March,Sunday,20,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,April,Wednesday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,March,Tuesday,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,February,Sunday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,January,Friday,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,February,Saturday,17,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
2,2,May,Monday,16,33.0,33.0,M,Supreme,The Spicy Italian Pizza
2,2,February,Tuesday,19,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,February,Tuesday,15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,March,Sunday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,March,Monday,19,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,May,Sunday,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,February,Wednesday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,March,Sunday,12,12.0,12.0,S,Classic,The Greek Pizza
1,1,April,Tuesday,21,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,April,Monday,19,20.25,20.25,L,Supreme,The Calabrese Pizza
1,2,January,Sunday,12,12.75,25.5,S,Chicken,The California Chicken Pizza
1,1,June,Friday,19,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,May,Saturday,21,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,October,Wednesday,11,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,October,Thursday,18,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,October,Wednesday,13,16.0,16.0,M,Classic,The Greek Pizza
1,1,August,Tuesday,18,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,September,Saturday,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,October,Friday,15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,October,Thursday,12,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,August,Thursday,11,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,August,Saturday,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,July,Saturday,11,12.0,12.0,S,Classic,The Greek Pizza
1,1,October,Tuesday,20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,September,Friday,17,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,November,Saturday,18,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,November,Wednesday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,June,Sunday,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,October,Wednesday,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,September,Monday,13,40.5,40.5,L,Veggie,The Mexicana Pizza
2,2,July,Saturday,13,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,August,Tuesday,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,September,Saturday,14,32.5,32.5,M,Supreme,The Sicilian Pizza
2,2,August,Wednesday,14,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,October,Friday,17,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,November,Wednesday,13,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,October,Saturday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Friday,23,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,October,Thursday,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,November,Saturday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,November,Friday,15,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
1,1,June,Wednesday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,August,Thursday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,October,Sunday,12,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,July,Wednesday,11,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,October,Friday,22,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Saturday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,November,Thursday,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,July,Friday,14,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,June,Saturday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,September,Sunday,19,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,October,Thursday,21,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,October,Tuesday,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,December,Thursday,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,December,Friday,19,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,October,Friday,22,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,December,Monday,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
3,3,December,Friday,17,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,May,Tuesday,16,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,February,Friday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,January,Friday,13,29.5,29.5,M,Veggie,The Four Cheese Pizza
3,3,March,Thursday,18,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,March,Friday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,April,Wednesday,13,51.0,51.0,XL,Classic,The Greek Pizza
1,1,May,Friday,14,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,June,Monday,20,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,January,Wednesday,16,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,April,Tuesday,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,March,Wednesday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,March,Thursday,14,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,June,Thursday,19,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,April,Sunday,17,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Friday,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,April,Saturday,20,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,May,Tuesday,11,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,April,Friday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,January,Thursday,15,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,May,Monday,13,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,June,Sunday,17,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,February,Friday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Saturday,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,June,Monday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,April,Wednesday,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,February,Thursday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,June,Monday,12,40.5,40.5,L,Veggie,The Mediterranean Pizza
1,1,February,Sunday,17,25.5,25.5,XL,Classic,The Greek Pizza
1,1,April,Friday,13,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,February,Friday,13,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,March,Wednesday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,June,Thursday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
2,2,July,Saturday,13,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Friday,12,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,August,Saturday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,November,Monday,13,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,November,Tuesday,21,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,October,Friday,16,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,November,Wednesday,15,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,August,Sunday,20,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,September,Tuesday,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,3,June,Saturday,19,41.5,62.25,L,Chicken,The California Chicken Pizza
1,1,July,Friday,11,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,July,Sunday,20,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,July,Sunday,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,July,Thursday,19,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,October,Wednesday,12,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,July,Saturday,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,June,Sunday,19,16.0,16.0,M,Classic,The Greek Pizza
1,1,November,Monday,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,November,Monday,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,October,Sunday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,August,Friday,13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,August,Sunday,18,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,October,Wednesday,12,16.0,16.0,M,Classic,The Greek Pizza
1,1,July,Thursday,18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,October,Tuesday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,July,Wednesday,17,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,September,Thursday,15,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,September,Saturday,12,12.0,12.0,S,Veggie,The Mediterranean Pizza
2,2,December,Thursday,20,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,August,Sunday,19,25.5,25.5,S,Chicken,The Thai Chicken Pizza
2,3,July,Thursday,12,41.5,62.25,L,Chicken,The Thai Chicken Pizza
1,1,December,Thursday,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,October,Thursday,18,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,July,Sunday,15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Sunday,22,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,September,Sunday,21,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,November,Friday,12,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,July,Thursday,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,July,Tuesday,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,July,Wednesday,12,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,June,Saturday,18,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,July,Saturday,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,October,Tuesday,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,August,Monday,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,December,Thursday,16,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,December,Friday,21,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,September,Thursday,20,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,March,Sunday,16,33.0,33.0,M,Supreme,The Soppressata Pizza
2,2,May,Sunday,15,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Sunday,17,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,2,April,Wednesday,20,16.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,March,Saturday,20,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,June,Thursday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,April,Friday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,January,Wednesday,21,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,February,Tuesday,17,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,January,Monday,12,20.5,20.5,L,Classic,The Greek Pizza
1,1,February,Monday,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,March,Monday,21,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,April,Sunday,17,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,February,Friday,21,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,April,Thursday,20,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,May,Saturday,19,33.5,33.5,M,Chicken,The Chicken Pesto Pizza
1,1,May,Sunday,14,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,May,Sunday,12,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,April,Sunday,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,May,Friday,18,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,March,Sunday,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,January,Tuesday,18,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,January,Thursday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,May,Wednesday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,February,Monday,15,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,April,Saturday,19,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,January,Saturday,12,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,May,Tuesday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,June,Thursday,11,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Saturday,16,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,April,Sunday,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,January,Wednesday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,January,Monday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,April,Wednesday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,January,Wednesday,13,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,January,Thursday,18,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,April,Sunday,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,January,Friday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,January,Saturday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,January,Monday,13,20.5,20.5,L,Classic,The Greek Pizza
1,1,June,Friday,17,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,February,Friday,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,March,Sunday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,January,Monday,12,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,November,Friday,17,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,August,Tuesday,19,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,July,Thursday,17,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
3,3,July,Friday,12,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Friday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,November,Tuesday,12,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,July,Saturday,20,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,July,Thursday,19,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,October,Tuesday,18,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,2,December,Sunday,14,25.5,51.0,XL,Classic,The Greek Pizza
1,1,June,Saturday,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,August,Saturday,16,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
3,3,August,Monday,20,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,July,Wednesday,18,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,July,Friday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,November,Tuesday,14,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,November,Wednesday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,August,Saturday,21,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,November,Saturday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,2,July,Friday,12,20.75,41.5,L,Supreme,The Pepper Salami Pizza
1,1,November,Wednesday,15,16.0,16.0,M,Classic,The Greek Pizza
1,1,November,Saturday,15,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,June,Wednesday,21,25.5,25.5,XL,Classic,The Greek Pizza
1,1,July,Sunday,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,September,Sunday,13,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,November,Monday,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,September,Thursday,11,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,November,Tuesday,12,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,October,Wednesday,19,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,September,Tuesday,14,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,December,Saturday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Saturday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,October,Sunday,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,July,Saturday,20,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,July,Monday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,December,Friday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,December,Thursday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,December,Monday,22,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,August,Saturday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,March,Thursday,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,April,Sunday,13,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,April,Thursday,19,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,April,Wednesday,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,April,Sunday,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,February,Sunday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,May,Tuesday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,June,Tuesday,14,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,April,Wednesday,12,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,March,Saturday,14,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,February,Sunday,16,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,April,Wednesday,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,June,Monday,16,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,June,Wednesday,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,January,Sunday,14,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,June,Tuesday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Tuesday,11,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,March,Sunday,18,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,March,Monday,19,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,May,Wednesday,12,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Wednesday,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,May,Tuesday,12,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Thursday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,February,Saturday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,May,Sunday,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,April,Friday,12,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,March,Saturday,21,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,June,Saturday,19,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,March,Friday,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Tuesday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,March,Saturday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,May,Wednesday,14,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,March,Monday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,April,Tuesday,21,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,February,Tuesday,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,March,Tuesday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,April,Friday,14,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,June,Thursday,16,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,January,Sunday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,October,Tuesday,16,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,October,Friday,21,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,July,Thursday,18,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,July,Tuesday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,September,Saturday,15,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,June,Sunday,20,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,August,Wednesday,17,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,July,Saturday,21,25.5,25.5,XL,Classic,The Greek Pizza
2,2,November,Wednesday,12,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,November,Sunday,15,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,July,Wednesday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,December,Sunday,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,December,Wednesday,14,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,July,Saturday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,September,Friday,12,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,December,Sunday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,September,Saturday,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Friday,13,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,November,Tuesday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,October,Saturday,15,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,September,Friday,12,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,October,Tuesday,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,November,Saturday,17,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,August,Sunday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,October,Friday,13,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,July,Friday,21,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,July,Sunday,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,September,Saturday,13,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,July,Saturday,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,August,Monday,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,June,Monday,12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,September,Monday,22,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,September,Tuesday,22,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,July,Tuesday,11,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Saturday,21,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,July,Monday,20,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,July,Friday,11,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,December,Friday,22,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,December,Sunday,15,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,December,Wednesday,11,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,December,Friday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,December,Sunday,20,12.5,12.5,S,Supreme,The Spicy Italian Pizza
